,text,label
3117,"@USER Gad vide hvor mange af kommentarerne der kommer fra mennesker der har arbejdet med integration, og kender udfordringens egentlige omfang. Ja, linien er hård. Ja, det er nødvendigt. Håber du stadig er her efter valget, Mark. Keep up the good work.",positive
3118,@USER @USER Du skal købe bladet min ven. Der er en 12 sider lang feature.,positive
3119,"God at starte ugen på - igen og igen. Det bær ingen føle sig for sikker eller for stor til 🙏🏻 #dkpol #ep19dk Jeg ved, det er svært - men ironien er tyk, Pia | BT Debat - [LINK] [LINK]",positive
3120,"Fiasko eller ej, det er uden betydning. Jeg fatter ikke hvorfor DF hele tiden skal gøre sig til smagsdommere. Dette land bliver fattigere med deres indblanding i film og TV. #dkmedier #dkpol #
[LINK]",negative
3121,@USER Vent hvad er det her lol,positive
3122,"@USER Det er en fin anledning, jeg kan godt huske den del, fra jeg selv stod der. Det var mere for de tilfælde, hvor ingen prøver eller holder øje med den slags, og man så fx lige skal finde faren og derfor har brug for at vide hvornår, det kan være sket.",neutral
3123,"35. En frisparkskombination ender ved Greve bagerst i feltet. Han finder Schoop, men anføreren sender bolden forbi. (0-0) #AGFVB #sldk #VejleB",neutral
3124,Utrolig flotte resultater af @USER og #persimune. Ikke hver dag dansk sundhedsforskning når internationale mediers forside. Tillykke med det [LINK],positive
3125,"@USER @USER Nårth, socialisme som i fx Frankrig og Spanien i årtier? Det her med at ligestille socialisme med kleptokratier, alene fordi de kalder sig socialister, er en af de mere tynde stråmænd. Om det skyldes intellektuel uhæderlighed eller intellektuel inkompetence kan vi blot gætte på.",negative
3126,@USER @USER Birn er vel mere en Borat eller Mr. Bean?,negative
3127,"@USER Hvor længe finder Ib Poulsen sig i at blive gjort til grin af DFs ledelse som er fuldstændig ligeglad med det arbejde som han går og laver?
Er det nu her kort tid før valget, at han træder i karakter og viser dem at han selv bestemmer hvordan han vil håndtere ministerens svigt?",negative
3128,@USER I know. De burde forgude en for den overmenneskelige indsat.,negative
3129,@USER Hvor har du kortet fra?,neutral
3130,@USER Hvis jeg nogensinde skal have briller 👍😎,positive
3131,"@USER Bloker dem med det samme - jeg er blevet ringet op 13 dage i streg af et nummer fra Holland, der bare smækker på. 😬",negative
3132,"Cardiff asian +3 ude mod City @ 2.12
Aguero er ude med skade og Pep har varslet rotation til kampen. Jeg synes endvidere, at odds 60 for Cardiff sejr er spænende, men vælger den konservative linje. #pldk",neutral
3133,Medie: Axcel sælger dansk it-komet [LINK] [LINK],neutral
3134,Antallet af rygere stiger for første gang i 20 år [LINK] #lokalavisen #nyheder,neutral
3135,"@USER Nej, jeg ændrer manuelt formation inde i kampen, og så sker denne bug",neutral
3136,@USER Glæder mig til at prøve dem!,positive
3137,"Skatteministeren forklarer, hvorfor det går så trægt at få kradset gæld ind, at han får statsrevisorerne både på nakken og på talerstolen i Folketinget #dkpol #skat #venstre #nordjylland [LINK]",negative
3138,"@USER @USER @USER Stigningen i pensionsalderen er på mange måder en papirløsning for folk vil ophøre med at arbejde tidligere og i stedet modtage kontanthjælp, en ydelse der i dag er højere, men vil have større sociale og økonomiske omkostninger for de ramte, end en tidligere folkepension.",neutral
3139,Pause i Nykøbing FC-HB Køge. Stilling: 1-1. Mere info her: [LINK] #1div #NykøbingFC #HBKøge,neutral
3140,"@USER @USER @USER @USER Det er trist at du ikke kan se det store billede. At du ikke kan se at samtlige konflikter verden over er finansieret af stormagter og alliancer, for at sikre billige ressourcer. At der er i mellemøsten ikke findes en eneste diktator som ikke sidder på USA's eller Ruslands nåde.",negative
3141,"@USER Nej, men lad være med at lyve om at det er opstået helt af sig selv og ikke skyldes, at I har mulighed for at få opmærksomhed på et niveau, som ingen andre.",negative
3142,"vi skal bestemt også være opmærksomme...

‘Bare fordi man er banal, betyder det ikke, at man ikke er farlig. Bare fordi man er latterlig, betyder det ikke, at man ikke skal tages alvorligt’ - Åsne Seierstad [LINK]",positive
3143,Har tappet millioner fra varmekunder - enegikoncernen Eniig tømmer kassen inden frasalg [LINK] #dkbiz #dkpol,negative
3144,@USER Jeg synes at den isolationerede dækning også har medført en højredrejning af hele diskursens præmisser -&gt; [LINK],neutral
3145,"@USER @USER @USER @USER Hvordan hænger det sammen med Enhedslisten? Jeg kan f.eks. huske den sidste debat i 2007, hvor Johanne Schmidt deltog, selvom hun var ny kandidat.",negative
3146,"RT @USER: Kære AAB fans,

Fedt at se i er så mange. Endda på en torsdag. Det kunne de lære lidt af i Herning.",positive
3147,@USER @USER @USER Jeg er tilbøjelig til at spørge dig; hvorfor?,neutral
3148,@USER Køre Uwe max - Hvis du bliver valgt ind så må du love mig at lægge en ordentlig lort på Christiansborg for alle os borgere der kun kan drømme om det! Vi er dog ikke enige politisk - da jeg tror på ægte nærdemokrati og ingen repræsenterer det endnu. På forhånd tak,negative
3149,"STOLT over netop at være blevet genvalgt som folketingskandidat for Radikale Venstre på Frederiksberg!

Dermed vil jeg for en god ordens skyld være at finde på stemmesedlen til folketingsvalget i hele København 😉 
@USER #fv19 [LINK]",positive
3150,"@USER Hej Mikkel, jeg har slettet opslaget, for kom til at skrive en fejl. Det er jo helt oplagt at samle hele serien online, men lige nu går vores digitale arkiv ikke så langt tilbage. Vi arbejder på sagen ;-) Tak for tippet!",positive
3151,"@USER Der er sket så meget! Var her sidst for 14 år siden, og det er en helt anden by (mere turistet, men bedre mad hvis man ved hvor man skal gå hen)... Byen er stadig lige smuk!",positive
3152,"Nyt lovforslag vil give @USER lov til at indsamle følsomme oplysninger om ansatte og låne deres kollegaers identitet for at lokke dem i fælder, som kan koste dem jobbet. Sløseri skal have konsekvenser, siger forsvarsministeren. [LINK] #dkpol",negative
3153,"@USER @USER Så du vil hellere gå diktatorens ærinde og lade ham blive kaldt ""Den store leder"" som titel? (Supreme leader oversat).",negative
3154,"@USER Hvilken seriøs løsning er det du mener at S og venstrefløjen havde? Der var intet konkret på bordet kun hensigter som skulle få tilpas mange vælgere til at falde til patten så S kunne få regeringsmagten. Realpolitik Pelle, det er hvad vi ønsker, ikke luftkasteller.",negative
3155,@USER @USER sætter særlig fokus på de mange jazz koncerter i Tivoli som kulturdirektør @USER nævnte på pressemødet #dkmedier @USER,neutral
3156,Aarhus United-talent skifter til tysk topklub - [LINK] [LINK],neutral
3157,Neeej... Det da ikke passe...#trppol #dkpol [LINK],neutral
3158,Se filmen før serien [LINK],neutral
3159,"@USER Det er sjovt.
Blanding af Squash og Tennis
Tempofyldt double på mini-tennis bane",positive
3160,@USER Jeg har en til 60K Sover ufattelig godt i den ...,positive
3161,"Hvordan spørger man en kilde: ”Er du ikke-binær?” #dkmedier 
[LINK]",negative
3162,"@USER @USER Erkender, at han ikke har været prangende. Men forudsigelsen knytter sig nu også primært til, at han er straffesparksskytte.",neutral
3163,Er det sjovt at høre fire økonomer snakke om renter og befolkningsudvikling i 25 minutter? Det var i hvert fald sjovt at lave. Hør med her (på engelsk). #dkøko [LINK],positive
3164,Astralis!!!!! I er så vilde!!! I tonser forbi alle og lader det regne med utility #zulucs,positive
3165,"Strive Sport sikrer sig rettigheder til Major League Soccer
[LINK] [LINK]",neutral
3166,Det hænger ikke sammen - overhovedet - og er slet ikke gennemtænkt! #NokerNok #Jarlovsyndromet #ForbandedeHyklere #dkpol #dkmedier [LINK],negative
3167,YouGov Denmark: Rema 1000 er danske kvinders darling #brandindex #womensrankings2019 [LINK],positive
3168,"TEAM NEWS 🗒️ Startopstillingen til dagens kamp mod @USER er kommet. Og der er genvalg til stort set samtlige mand fra sidste kamp mod Randers FC.
Go' kamp! 💪⚽️ #sldk #venaab [LINK]",positive
3169,Godt oprids af situationen i Algeriet her #dkpol #dkmedier #dkaid [LINK],positive
3170,@USER Jeg håber virkelig han referere til sig selv... ellers er det da et virkelig trist og lavt niveau dks ansigt ud af til har..😳🤔,negative
3171,@USER ærespris går i år til @USER - for at formidle forskning. Og for at have holdninger til tobak og alkohol - og for at få forebyggelse på den sundhedspolitiske dagsorden #sundpol #dkpol - tillykke [LINK],positive
3172,Steen Jakobsen (V): Skammeligt at Lars Løkke ikke lytter til sit bagland [LINK],negative
3173,"@USER @USER Sikkert nok, og du har ret i, at der ""altid"" er mange Brøndby-folk med i Odense. Men den fine kulisse i dag skyldes også et pænt Odense-fremmøde.",positive
3174,"RT @USER: Det gør vi nemlig 💚Kom og del din mening med os🤓
#dkpol #flerevedmere [LINK]",positive
3175,"@USER Unægtelig en knapt så positiv agenda til den kamp. For mig er der en forskel... og så nævner jeg ikke engang, at det er mandag",negative
3176,@USER @USER Håb er irrelevant. Ville gerne - under andre omstændigheder - have beholdt ham. Men jeg tror der er for meget der taler (for) tungt imod han bliver (økonomi + hans eget ønsker ift Zorniger nu er væk). Havde han været en lottokupon på en billig kontrakt havde det været anderledes,negative
3177,@USER @USER @USER @USER @USER @USER @USER Men det er imod loven det han gør. Man må ikke provokere andre med vilje.,negative
3178,"@USER @USER Naturligsvis. Men nu handler det om at beskytte mandens ytringsfrihed. Og her er det så jeg siger, det fordrer han bruger den ytringsfrihed, som betaler for at beskytte, inden for lovens grænser",positive
3179,"@USER Det kan godt være at jeg spørger dumt, Hvorfor er det så illoyalt? Du må også meget kommentere mine stave- og slåfejl.ø, det er så loyalt 👍🏼",negative
3180,"Asyltilstrømning og asyltiltrækning. Det er grim retorik vi ser fra @USER på deres pressemøde 9. april. Kan det undre nogen, at vi har bål, brand og hadprædikanter i gaderne, når det er niveauet hos de folkevalgte? #dkpol [LINK]",negative
3181,"@USER @USER @USER @USER Sååå din reference er et debat indlæg i et no name blad for 9 år siden?

Ovenstående i tråden har jeg oplistet 3 politiske hjørnesten, som alle har sammenfald med den yderste venstrefløj

Det er bedst at acceptere historien og lære af den... kunne venstrefløjen godt trænge til",negative
3182,"@USER @USER @USER @USER Det er jo netop det, der er min opgave. At påpege fejlene og kritisere og så samtidig som byens avis støtte byens hold. Du vil gerne ""acceptere kritik, når du mener den er berettiget"" - ja, det vil alle vel. Men forskellen er så bare, hvornår vi to mener den er det :-)",negative
3183,"@USER Synes ikke man kan skrive det. Ligesom jeg også har det stramt med “virker til”, som rigtig mange bruger",negative
3184,".@USER listen bakker selvfølgelig op om deres psykopatiske voldsbøller ... en skamplet for demokratiet, ikke værdig til at sidde i folketinget #dkpol #rasmuspaludan @USER [LINK]",negative
3185,"Vi er prisgivet de få psykiatri-uddannede der er. Psykologer, psykiatere, socialpædagoger, psykiatri-sygeplejersker. En sosu kan sørge for mad, pleje og opretholder en ""normal"" hverdag og tale med os, men de har ikke teorien med sig #sundhedsreform #dkpol #sundpol #Debatten",negative
3186,@USER Ærgerligt første afsnit ikke kommer en runde før:) #ynwa,negative
3187,"@USER Det er bare underligt når det staves sådan, men Leicester er jo osse mærkeligt, såh øøh...?",negative
3188,"@USER @USER Det passer ikke helt Lars, selvom man godt kunne få mistanken. Jeg lavede en lille undersøgelse igår. Kun 26% af tweets fra Venstres feed, handler om hva andre vil og gør. Det er den store lyseblå nede i højre hjørne af kagen! [LINK]",negative
3189,Fredagens Sikre valg fra den franske liga.. Så blev det weekend igen og foråret ser ud til virkelig at have taget godt fat i Danmark og det er jo noget der får humøret til at stige helt automatisk. [LINK],positive
3190,"Fremtidens energiløsninger findes. Hvordan kommer vi i gang? 🔋

Forsker fra @USER forklarer i @USER, hvor vi står i forhold til de tre største udfordringer lige nu.

[LINK]

#dkvid #dkforsk #dktech #dkgreen #dkenergi #dkklima #redverden [LINK]",neutral
3191,"RT @USER: Kan du holde varmen, Sana? #agfsje #sldk [LINK]",neutral
3192,"@USER @USER @USER @USER Ja, det er nemlig ret interessant. Udgangspunktet er at enten skal man opfylde specifikke krav - eller også skal FA vurdere at man “løfter niveauet markant”. Hvordan de så end vil vurdere det!",negative
3193,Vendsyssel F.F. scorer til 1-0 efter 39 minutter #VENAaB #sldk [LINK],neutral
3194,Stof til eftertanke #dkpol Regnearksledelse har smadret vores system [LINK],negative
3195,"Her giver @USER en rammende analyse af dagens pressemøde: ""Det er usædvanligt at se et pressemøde, hvor et regeringsparti bruger hele tiden på at gå til angreb på en konkurrent i stedet for at præsentere noget nyt"" [LINK] #dkpol #fv19",negative
3196,"Grænsekontrollen forlænges igen, og igen er det med yderligere seks måneder [LINK] Den stod til at udløbe 11. maj",neutral
3197,Donald Tusk - præsident for EU og sassy comebacks. [LINK],negative
3198,"Go'mor'n. Ønsker alle (ikke @USER og @USER) en vidunderlig dag ☺️ 
I øvrigt mener jeg et X ved @USER giver os 4 lange år med Løkke og DF 😟 
Gør venligst en ene-stående undtagelse og vælg @USER, @USER eller @USER 🙏🏾😍 
#dkpol #dkmedier #fv19 [LINK]",positive
3199,"@USER @USER Og det understreger pointen i, at man måske skal holde lidt på sådan nogle billeder.",neutral
3200,"Tillykke med dagen, @USER ❤️ [LINK]",positive
3201,"I dag kan du møde illustrator Katrine Louise Jakobsen på #skolemessen og se et værk blive til (PS: du kan også vinde det!) 
#illustrator #skolechat [LINK]",positive
3202,@USER @USER Men hvis han bliver tilbudt en årsløn på 40-50 millioner og FCK får 100 for ham så er det nok svært at sige nej til,neutral
3203,673' Vi er 6.821 i Aalborg. Her af mange fra #Aarhus. 1000 tak for støtten ❤️⚪️ 2-1 #aabagf,positive
3204,"Nicki Bille er blevet udskrevet fra hospitalet, bekræfter en kilde tæt på ham til B.T..

Læs mere her 👇

[LINK] [LINK]",neutral
3205,@USER Jeg tænker man mere dybdegående skulle udfordre vores system og stille laaaangt flere kritiske spørgsmål til dem der virkelug styrer #dkpol og #dkmedier her lidt inspiration [LINK],neutral
