,Unnamed: 0,language,score,text,label,tweet_len,original_tweet,new_topic,probabilities
1883,1959,da,0.9999931894754726,at forestille sig scener hvor folk bliver hevet ud af hus og hjem skrigende børn der rives ud af deres forældres arme for så at smide forældrene ud ad landet det er horrible scener der har historiske referencer i stedet børnehave skolegang uddannelse det er vejen ud,negative,47,"At forestille sig scener, hvor folk bliver hevet ud af hus og hjem, skrigende børn, der rives ud af deres forældres arme for så ‘at smide forældrene ud ad landet’. Det er horrible scener, der har historiske referencer. I stedet børnehave, skolegang, uddannelse. Det er vejen ud.",5,1.0
1884,1960,da,0.9999937199659484,når dkmedier omtaler paludan som islamkritiker så holder de hånden under hans racisme det er en grotesk titel,negative,20,RT @USER: Når #dkmedier omtaler Paludan som ✌️islamkritiker✌️ så holder de hånden under hans racisme. Det er en grotesk titel.,6,1.0
1885,1961,da,0.9999955424952964,den korte avis drabsmanden fra utrecht skrev at han handlede i allahs navn medier omtaler brev dkpol,neutral,19,"Den Korte Avis | Drabsmanden fra Utrecht skrev, at han handlede “i Allahs navn” – medier omtaler brev: #dkpol",2,0.23161141491128667
1886,1962,da,0.9999936332689124,hej jeg hedder karina og jeg er bipolar nogle gange gør livet så ondt at det er svært at trække vejret men indtil videre er jeg altid kommet ud på den anden side det har været en lang proces at erkende at mit liv ikke er blevet som jeg drømte om brydtabuet bipolar,positive,53,"Hej jeg hedder Karina og jeg er bipolar. Nogle gange gør livet så ondt, at det er svært at trække vejret. Men indtil videre, er jeg altid kommet ud på den anden side. Det har været en lang proces at erkende, at mit liv ikke er blevet som jeg drømte om. #brydtabuet #bipolar",0,0.3672313232199349
1887,1963,da,0.9999950595276206,det er en reference til en meme chan og andre bruger ham efterhånden som en ironisk joke,negative,18,Det er en reference til en meme – 8chan og andre bruger ham efterhånden som en ironisk joke,0,0.38198442169251345
1888,1964,da,0.5772965355565212,det er så spot on som noget kan være,positive,9,Det er så spot on som noget kan være,0,0.24260285593046366
1889,1965,da,0.6407535612752002,jeg er helt på linje med mette her det skaber hos mig voldsom apati mod kandidaten partiet at de ikke vil respektere mit valg,negative,25,"Jeg er helt på linje med Mette her, det skaber – hos mig – voldsom apati mod kandidaten/partiet, at de ikke vil respektere mit valg!",1,0.6874552050451745
1890,1966,da,0.9999965644749724,virksomheder gør ikke altid det der er samfundsmæssigt mest nødvendigt de skal hjælpes på vej og hvis du spørger de største danske virksomheder på de grønne områder vil de sige det samme siger i dkgreen dkpol,neutral,37,"»Virksomheder gør ikke altid det, der er samfundsmæssigt mest nødvendigt. De skal hjælpes på vej. Og hvis du spørger de største danske virksomheder på de grønne områder, vil de sige det samme,« siger i #dkgreen #dkpol
[LINK]",-1,0.12798788839128586
1891,1967,da,0.9999939356566412,jeg kender mange også blå vælgere der siger tak dkpol,positive,12,"RT @USER: Jeg kender mange (også blå) vælgere, der siger tak🙏🏽 #dkpol",1,1.0
1892,1968,da,0.9999941317181268,se tråd har svaret uddyb hvis der er andet du mangler svar på,positive,13,Se tråd. Har svaret. Uddyb hvis der er andet du mangler svar på.,0,1.0
1893,1969,da,0.9999938667164052,ved venstre hvad sandhed er,negative,7,RT @USER: Ved Venstre hvad sandhed er?,1,0.44179450153912503
1894,1970,da,0.999993276320196,hold nu op jeres forslag hjælper jo lige præcis ikke dem der faktisk kunne have behovet for tidlig pension og i kan kun formulere det i overskrifter det er jo håbløst at lave forlig om,negative,35,"Hold nu op. Jeres forslag hjælper jo lige præcis ikke dem, der faktisk kunne have behovet for tidlig pension. Og I kan kun formulere det i overskrifter. Det er jo håbløst at lave forlig om.",8,1.0
1895,1971,da,0.9999960009346462,en plakat af mine hænger i valby med tusser på siden kreativiteten fra de forbipasserende holder dkpol,positive,17,"En plakat af mine hænger i Valby med tusser på siden. Kreativiteten fra de forbipasserende holder...

#dkpol",-1,0.1280883652061086
1896,1972,da,0.9999977349797976,luften er gået ud af eu s toppost ræs inden det er begyndt eudk,neutral,14,"RT @USER: Luften er gået ud af EU’s toppost-ræs, inden det er begyndt #eudk",0,1.0
1897,1973,da,0.9999952138153624,stærkt kritisabelt at vi åbenbart har krigsskibe i dok det er da bare med at få dem søsat dårligoverskrift,negative,19,Stærkt kritisabelt at vi åbenbart har krigsskibe i dok. Det er da bare med at få dem søsat! #dårligoverskrift,-1,0.29620195669549054
1898,1974,da,0.9999933000014832,jeg kender hende ikke godt nok jeg er ret ligeglad med hvad hun har ytret sig om det er ytringsfrihed at give den gas jeg synes derimod online chikane er et ekstremt problem det ødelægger folks lyst til at deltage i debat og politiet gør ikke nok ved anmeldelserne,negative,49,"Jeg kender hende ikke godt nok. Jeg er ret ligeglad med, HVAD hun har ytret sig om. Det er ytringsfrihed at give den gas. Jeg synes derimod online chikane er et ekstremt problem. Det ødelægger folks lyst til at deltage i debat og politiet gør ikke nok ved anmeldelserne.",-1,0.24463125373367053
1899,1975,da,0.999994981503697,og hvis det gensidigt er det jo rigtig fint,positive,9,Og hvis det gensidigt er det jo rigtig fint👍,0,0.311846839563826
1900,1976,da,0.999992841323856,det er så klasse jeg er vild med det pldk,positive,10,Det er så klasse. Jeg er vild med det! #pldk,0,0.23236236696054327
1901,1977,da,0.9999961526062024,det er på trods af tidligere episoder vildt nok hvor meget dbu har dummet sig på så kort tid i dag,negative,22,"Det er, på trods af tidligere episoder, vildt nok HVOR meget DBU har dummet sig på så kort tid i dag 😳🙄🙄",-1,0.1750645503071672
1902,1978,da,0.9999950594386698,det bedste er i henne lokale råvarer hun leverer mad til mange af mine ture og events,positive,18,"Det bedste er i Henne. Lokale råvarer, hun leverer mad til mange af mine ture og events 👍🏼",0,0.38172404526914117
1903,1979,da,0.9999963478942636,enig med den blir man klogere af at læse og det ville være dejligt hvis vi kunne undgå n af to konklusioner det blir meget værre med sundhedsreformen eller det blir meget bedre med sundhedsreformen,positive,36,"Enig med . Den blir man klogere af at læse. Og det ville være dejligt, hvis vi kunne undgå én af to konklusioner: “Det blir meget værre med Sundhedsreformen” eller “Det blir meget bedre med Sundhedsreformen”.",8,1.0
1904,1980,da,0.9999959137448726,i know men du ved det og jeg ved det og det er det vigtige jeg glemmer aldrig qpr men jeg får mere gåsehud af dickovs mål mod gilligham,positive,30,"I know... Men du ved det og jeg ved det. Og det er det vigtige. Jeg glemmer aldrig QPR 2012, men jeg får mere gåsehud af Dickovs mål mod Gilligham",3,0.3385739421422349
1905,1981,da,0.9999972786438224,hej kamal det er os der takker for at du ser med og hvor er det bare dejligt at høre vi elsker også at lave det vi lover at sende flere real madrid kampe fremover og ellers gøre alt ud af de kampe som vi har på kanalen og ja nba oven i hatten er da helt perfekt,positive,59,"Hej Kamal. Det er os, der takker for, at du ser med. Og hvor er det bare dejligt at høre! Vi elsker også at lave det. Vi lover at sende flere Real Madrid-kampe fremover og ellers gøre alt ud af de kampe, som vi har på kanalen. Og ja - NBA oven i hatten er da helt perfekt 👌😉",3,1.0
1906,1982,da,0.99999293079053,misinformation fra egne politikere kan have langt større betydning end russiske eller andre udenlandske troldehære,neutral,15,Misinformation fra egne politikere kan have langt større betydning end russiske eller andre udenlandske troldehære.,1,0.6725413024572611
1907,1983,da,0.9999955812059964,jeg kan ikke være i mig selv af fortvivlelse over hvor magtbegærlige de borgerlige er lige nu siden de ikke straks tager afstand fra at samarbejde med nazisterne det er så uhyggelig at tænke på at vi kan ryge tilbage til hine uhyggelige tider,negative,44,"Jeg kan ikke være i mig selv af fortvivlelse over, hvor magtbegærlige de borgerlige er lige nu, siden de ikke straks tager afstand fra at samarbejde med nazisterne. Det er så uhyggelig at tænke på, at vi kan ryge tilbage til hine uhyggelige tider.",-1,0.09617226935154936
1908,1984,da,0.99999518765118,naturligvis også hos politiken går jeg da ud fra bare først når venstre begynder at fremlægge deres egen politik i stedet for at påpege konsekvenser af den hypotetiske situation hvor modstanderen har udfoldet sin i virkeligheden dkpol dkmedier fv,negative,41,"Naturligvis også hos Politiken - går jeg da ud fra - bare først, når Venstre begynder at fremlægge deres egen politik i stedet for at påpege konsekvenser af den hypotetiske situation, hvor modstanderen har udfoldet sin i virkeligheden. #dkpol #dkmedier #fv19",1,0.6268700063028224
1909,1985,da,0.9999947755106556,de fleste rækkehuse er bare bygget til familier med to børn det er få der har fire værelser men jeg kigger tak for tip,neutral,24,"De fleste rækkehuse er bare bygget til familier med to børn. Det er få der har fire værelser, men jeg kigger. Tak for tip.",2,0.2936831718251707
1910,1987,es,0.9999933465163536,ny galacticos æra real madrid lancerer operation pogba pldk,neutral,8,"Ny Galacticos-æra: Real Madrid lancerer ""Operation Pogba"" #pldk",0,0.24924945335677465
1911,1988,da,0.999994839225256,ja det piv dumt begge ekstremer er for ekstremt men et naturligt men dumt modsvar til alt den kriminalitet der ses i diverse statistikker hvor man ser den samme specifikke gruppering af tilflyttere ikke alle self som dominere kriminalitets statistikkerne,negative,40,"Ja det piv dumt.
Begge ekstremer er for ekstremt. 

Men et naturligt (men dumt) modsvar til alt den kriminalitet der ses i diverse statistikker hvor man ser den samme specifikke gruppering af tilflyttere (ikke alle self) som dominere kriminalitets statistikkerne",-1,0.15542409019007947
1912,1989,no,0.9975054408727704,jeg har altid følt mig trist med løkke er ikke i tvivl om det skal lykkes for stram kurs på den ene ell anden måde når partiet først kommer i folketinget,positive,30,"Jeg har altid følt mig trist med Løkke,,,er ikke i tvivl om det skal lykkes for Stram Kurs, på den ene ell anden måde, når partiet først kommer i folketinget",1,1.0
1913,1990,da,0.9999948856222738,essensen er vel i bund og grund ikke om nogle bliver stødt eller ej sådan som jeg forstår det fischer siger så er der vel bare det er normalt at være homo og derfor er det ikke noget man kan bruge som skældsord så må de istedet råbe idiot eller fjols og så er alle glade,negative,56,"Essensen er vel i bund og grund ikke om nogle bliver stødt eller ej, sådan som jeg forstår det Fischer siger, så er der vel bare: det er normalt at være homo, og derfor er det ikke noget man kan bruge som skældsord, så må de istedet råbe idiot eller fjols og så er alle glade?",-1,0.025607498368888093
1914,1991,da,0.9999947992580728,i dag fastlægger regionsrådet rammen for en ny sundhedsplan for sundhedsvæsenet i vi arbejder videre på trods af de blå partier ønske om at nedlægge regionerne sundpol dkpol,neutral,29,I dag fastlægger regionsrådet rammen for en ny sundhedsplan for sundhedsvæsenet i @USER. Vi arbejder videre på trods af de blå partier ønske om at nedlægge regionerne. #sundpol #dkpol,8,1.0
1915,1992,da,0.9999966207752868,arh det er bare endnu en af de ting sociale medier gør ved os alt virker så perfekt bemærk også alle dem der slet ikke svarer fordi de stadig sover en af dem er mig lige om lidt,negative,38,"Arh. Det er bare endnu en af de ting, sociale medier gør ved os. Alt virker så perfekt.
Bemærk også alle dem, der slet ikke svarer, fordi de stadig sover. En af dem er mig lige om lidt.",-1,0.21657362375608216
1916,1993,da,0.9999949159307872,intet mindre end genialt afsnit af hergårdetgodt panda special sammenligningen mellem og pandaens parringsritualer var noget af det bedste danske satire i nyere tid i skal nok ikke regne med at kunne lave en ikinagårdetgodt sæson freetibet,positive,38,Intet mindre end GENIALT afsnit af #hergårdetgodt Panda Special! Sammenligningen mellem og pandaens parringsritualer var noget af det bedste danske satire i nyere tid! I skal nok ikke regne med at kunne lave en #ikinagårdetgodt sæson 2 #freetibet,0,0.4553459296435766
1917,1994,da,0.9999934749523132,der jo aldrig har været specielt kendt for andet end begrænset iq undtagen når det gælder flyspotting,negative,18,- der jo aldrig har været specielt kendt for andet end begrænset IQ undtagen når det gælder flyspotting.....,0,0.9619729360881062
1918,1995,da,0.9999953740187296,så er det godt vi betaler skat for tæsk søren pap,negative,11,"Så er det godt vi betaler skat for tæsk, Søren pap",9,1.0
1919,1996,so,0.7142841682327016,hahahaaaaa jeg elsker at du bare gættede det,positive,8,Hahahaaaaa. Jeg ELSKER at du bare gættede det.,0,0.23284437420952636
1920,1997,da,0.998675115876562,hele verden skal afvikle den fossile produktion langt før reserverne er udtømte vi giver olieselskaber skatterabat for at tømme nordsøen og det kan man ikke koble til at nå gradsmålet forstår simpelthen ikke hvad du mener,negative,37,"Hele verden skal afvikle den fossile produktion langt FØR reserverne er udtømte, vi giver olieselskaber skatterabat for at tømme Nordsøen, og det kan man ikke koble til at nå 1,5 gradsmålet? Forstår simpelthen ikke, hvad du mener.",10,1.0
1921,1998,da,0.9999954559850628,to direktører i københavns kommune får fyreseddel,neutral,7,To direktører i Københavns Kommune får fyreseddel,2,1.0
1922,1999,da,0.9999948668217108,så skal vi igen til at tænke på sidste sommer hvor vi advarede mod brandfare i naturen naturen er nu så tør at en naturbrand hurtigt kan brede sig man skal derfor tænke sig om inden brug af kulgrill ukrudtbrænder eller andet tre naturbrande i dag go sommer politidk,neutral,49,"Så skal vi igen til at tænke på sidste sommer, hvor vi advarede mod brandfare i naturen. Naturen er nu så tør, at en naturbrand hurtigt kan brede sig. Man skal derfor tænke sig om inden brug af kulgrill, ukrudtbrænder eller andet. Tre naturbrande i dag. Go sommer #politidk",0,1.0
